model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Focus,2019,15295,Manual,13340,Petrol,145,58.9,1.0
 Focus,2017,10810,Automatic,30228,Petrol,125,51.4,1.0
 Focus,2018,13690,Manual,16286,Diesel,150,80.7,1.5
 Focus,2017,10391,Manual,35877,Diesel,150,74.3,1.5
 Focus,2015,13291,Manual,35157,Diesel,20,67.3,2.0
 Focus,2017,11800,Manual,9654,Petrol,150,60.1,1.0
 Focus,2019,15390,Manual,5979,Petrol,145,60.1,1.0
 Focus,2019,15590,Manual,5,Petrol,145,60.1,1.0
 Focus,2019,15390,Manual,6692,Petrol,145,60.1,1.0
 Focus,2019,15310,Manual,11237,Petrol,145,60.1,1.0
 Focus,2014,6700,Manual,52855,Diesel,20,67.3,1.6
 Focus,2019,25400,Manual,6074,Diesel,145,50.4,2.0
 Focus,2018,18900,Automatic,4274,Diesel,145,64.2,2.0
 Focus,2018,17797,Manual,19642,Petrol,145,41.5,2.0
 Focus,2019,16160,Automatic,11214,Petrol,145,51.4,1.0
 Focus,2019,15360,Manual,10567,Petrol,145,58.9,1.0
 Focus,2019,15270,Manual,14234,Petrol,145,58.9,1.0
 Focus,2017,11500,Manual,30186,Diesel,145,74.3,1.5
 Focus,2015,8498,Manual,25169,Diesel,0,74.3,1.5
 Focus,2019,16798,Manual,15305,Diesel,145,62.8,2.0
 Focus,2015,13352,Manual,33986,Petrol,200,41.5,2.0
 Focus,2019,17520,Manual,2269,Petrol,145,60.1,1.0
 Focus,2019,17520,Manual,3121,Petrol,145,60.1,1.0
 Focus,2019,17520,Manual,4764,Petrol,145,60.1,1.0
 Focus,2018,18987,Manual,13081,Diesel,145,67.3,2.0
 Focus,2016,8500,Manual,61087,Diesel,0,74.3,1.5
 Focus,2014,7222,Semi-Auto,48308,Petrol,160,44.8,1.6
 Focus,2016,9082,Manual,41940,Diesel,0,74.3,1.5
 Focus,2018,17000,Manual,14903,Diesel,145,67.3,2.0
 Focus,2019,18420,Automatic,6435,Diesel,145,64.2,2.0
 Focus,2020,19990,Manual,2525,Petrol,145,58.9,1.0
 Focus,2016,10290,Automatic,19816,Petrol,125,51.4,1.0
 Focus,2014,8794,Manual,42829,Petrol,145,47.9,1.6
 Focus,2019,14200,Manual,4393,Diesel,145,80.7,1.5
 Focus,2018,12999,Manual,9500,Petrol,145,57.7,1.0
 Focus,2016,10699,Semi-Auto,12948,Petrol,165,44.8,1.6
 Focus,2014,7799,Manual,28009,Petrol,20,60.1,1.0
 Focus,2019,15330,Manual,7246,Petrol,145,60.1,1.0
 Focus,2017,9500,Manual,39382,Petrol,20,60.1,1.0
 Focus,2016,8750,Manual,46507,Diesel,0,74.3,1.5
 Focus,2014,7800,Manual,51443,Diesel,0,74.3,1.5
 Focus,2013,5800,Manual,79000,Diesel,20,67.3,1.6
 Focus,2018,10491,Manual,23968,Petrol,145,60.1,1.0
 Focus,2018,17000,Manual,11587,Diesel,145,67.3,2.0
 Focus,2019,17900,Automatic,8221,Diesel,145,74.3,1.5
 Focus,2018,13750,Manual,4915,Diesel,145,74.3,1.5
 Focus,2017,11920,Semi-Auto,10672,Diesel,0,74.3,1.5
 Focus,2018,11490,Manual,27291,Diesel,145,74.3,1.5
 Focus,2017,11991,Semi-Auto,8805,Petrol,145,51.4,1.0
 Focus,2017,10691,Manual,35978,Diesel,145,74.3,1.5
 Focus,2018,11491,Manual,21289,Petrol,145,60.1,1.0
 Focus,2018,18800,Manual,13867,Petrol,150,41.5,2.0
 Focus,2017,10000,Manual,24670,Diesel,0,74.3,1.5
 Focus,2017,11000,Manual,21567,Diesel,145,74.3,1.5
 Focus,2019,15470,Manual,8958,Petrol,145,49.6,1.0
 Focus,2016,9677,Manual,30088,Diesel,0,74.3,1.5
 Focus,2016,10417,Automatic,11990,Petrol,125,51.4,1.0
 Focus,2018,18500,Manual,16226,Petrol,145,41.5,2.0
 Focus,2017,10000,Manual,29888,Diesel,145,74.3,1.5
 Focus,2015,7998,Manual,27109,Petrol,20,61.4,1.0
 Focus,2019,16998,Manual,11370,Diesel,145,74.3,1.5
 Focus,2017,11498,Manual,40850,Diesel,145,74.3,1.5
 Focus,2019,19110,Manual,10018,Petrol,145,50.4,1.5
 Focus,2014,7730,Manual,47394,Diesel,20,67.3,1.6
 Focus,2020,19990,Automatic,5588,Diesel,145,74.3,1.5
 Focus,2019,15340,Manual,9876,Petrol,150,60.1,1.0
 Focus,2019,17520,Manual,4595,Petrol,145,60.1,1.0
 Focus,2018,18090,Manual,19055,Petrol,145,41.5,2.0
 Focus,2018,14491,Manual,22052,Petrol,145,60.1,1.0
 Focus,2019,15330,Manual,8109,Petrol,145,60.1,1.0
 Focus,2019,15450,Manual,10794,Petrol,145,60.1,1.0
 Focus,2019,18491,Manual,6121,Petrol,145,58.9,1.0
 Focus,2019,14540,Manual,5908,Diesel,145,80.7,1.5
 Focus,2019,14110,Manual,7862,Petrol,145,60.1,1.0
 Focus,2014,6591,Manual,80427,Diesel,125,56.5,2.0
 Focus,2018,13291,Manual,23496,Petrol,145,57.7,1.0
 Focus,2019,16950,Manual,1592,Petrol,145,60.1,1.0
 Focus,2019,17991,Automatic,17520,Petrol,145,50.4,1.0
 Focus,2019,18795,Manual,4581,Petrol,150,49.6,1.0
 Focus,2019,17500,Manual,7835,Petrol,150,60.1,1.0
 Focus,2019,17500,Automatic,4281,Petrol,145,51.4,1.0
 Focus,2019,17520,Manual,4132,Petrol,145,60.1,1.0
 Focus,2019,17520,Manual,1981,Petrol,145,60.1,1.0
 Focus,2019,17020,Manual,12580,Petrol,145,60.1,1.0
 Focus,2018,12630,Manual,20790,Petrol,145,57.7,1.0
 Focus,2019,16295,Manual,8911,Petrol,150,60.1,1.0
 Focus,2019,18500,Manual,7200,Petrol,150,46.3,1.5
 Focus,2019,17295,Manual,4870,Petrol,150,58.9,1.0
 Focus,2019,17500,Manual,2160,Petrol,150,58.9,1.0
 Focus,2019,16500,Manual,2901,Petrol,150,58.9,1.0
 Focus,2019,15295,Manual,5396,Petrol,145,60.1,1.0
 Focus,2019,16000,Manual,9209,Petrol,145,49.6,1.0
 Focus,2019,15295,Automatic,8421,Petrol,145,50.4,1.0
 Focus,2018,15295,Manual,4544,Diesel,145,74.3,1.5
 Focus,2019,15295,Manual,9695,Petrol,145,58.9,1.0
 Focus,2019,15295,Manual,11817,Petrol,145,58.9,1.0
 Focus,2019,15295,Manual,12556,Petrol,145,58.9,1.0
 Focus,2018,11990,Manual,21289,Petrol,150,60.1,1.0
 Focus,2018,11490,Manual,21000,Petrol,150,60.1,1.0
 Focus,2016,9490,Manual,59249,Petrol,20,60.1,1.0
 Focus,2018,12490,Manual,11320,Petrol,150,60.1,1.0
 Focus,2017,10990,Manual,17239,Petrol,150,60.1,1.0
 Focus,2018,18995,Manual,20294,Petrol,145,41.5,2.0
 Focus,2016,9990,Manual,59407,Petrol,20,58.9,1.0
 Focus,2018,18990,Manual,8624,Petrol,145,41.5,2.0
 Focus,2019,15790,Automatic,5114,Diesel,145,64.2,2.0
 Focus,2017,12795,Manual,7299,Diesel,145,74.3,1.5
 Focus,2018,11795,Manual,11086,Petrol,145,60.1,1.0
 Focus,2019,19500,Automatic,5589,Diesel,145,64.2,2.0
 Focus,2019,19000,Manual,5672,Diesel,145,70.6,2.0
 Focus,2019,19500,Automatic,3374,Diesel,145,50.4,1.5
 Focus,2019,20000,Manual,6156,Diesel,145,57.7,1.5
 Focus,2019,19500,Automatic,6307,Diesel,145,64.2,2.0
 Focus,2017,11490,Manual,63686,Diesel,20,70.6,2.0
 Focus,2015,8990,Manual,36574,Petrol,20,60.1,1.0
 Focus,2017,16980,Semi-Auto,25782,Diesel,145,61.4,2.0
 Focus,2017,9940,Manual,25887,Diesel,0,74.3,1.5
 Focus,2015,6980,Manual,61689,Diesel,0,74.3,1.5
 Focus,2016,10291,Semi-Auto,21156,Petrol,125,51.4,1.0
 Focus,2020,18495,Manual,5500,Petrol,145,60.1,1.0
 Focus,2017,12790,Semi-Auto,8881,Petrol,125,51.4,1.0
 Focus,2018,13790,Manual,9311,Petrol,145,51.4,1.5
 Focus,2015,8490,Manual,65273,Diesel,0,74.3,1.5
 Focus,2015,7260,Manual,60661,Petrol,20,60.1,1.0
 Focus,2014,7999,Manual,29160,Petrol,30,56.5,1.0
 Focus,2016,9250,Manual,41020,Diesel,0,74.3,1.5
 Focus,2018,11500,Manual,23890,Diesel,145,74.3,1.5
 Focus,2016,10350,Manual,19508,Diesel,0,74.3,1.5
 Focus,2018,18499,Manual,15254,Petrol,145,41.5,2.0
 Focus,2015,9498,Manual,22224,Diesel,0,74.3,1.5
 Focus,2018,18998,Manual,19139,Diesel,145,67.3,2.0
 Focus,2013,5498,Manual,59812,Petrol,145,47.9,1.6
 Focus,2014,6998,Manual,68650,Diesel,20,67.3,1.6
 Focus,2017,16271,Manual,27403,Diesel,20,67.3,2.0
 Focus,2017,16997,Manual,17343,Petrol,200,41.5,2.0
 Focus,2018,12800,Manual,23842,Diesel,145,74.3,1.5
 Focus,2014,7695,Manual,51986,Diesel,20,67.3,1.6
 Focus,2015,9000,Manual,29711,Diesel,20,67.3,1.6
 Focus,2018,12999,Semi-Auto,13860,Petrol,145,51.4,1.0
 Focus,2015,9400,Manual,10414,Petrol,20,60.1,1.0
 Focus,2018,14000,Manual,14025,Diesel,145,74.3,1.5
 Focus,2018,11992,Manual,15814,Petrol,145,57.7,1.0
 Focus,2018,13999,Manual,21997,Diesel,145,80.7,1.5
 Focus,2017,10499,Manual,16016,Diesel,0,74.3,1.5
 Focus,2016,9499,Manual,29299,Diesel,0,74.3,1.5
 Focus,2018,12999,Manual,25126,Petrol,145,57.7,1.0
 Focus,2018,18999,Manual,20298,Diesel,150,67.3,2.0
 Focus,2013,10999,Manual,37483,Petrol,235,39.2,2.0
 Focus,2018,14999,Manual,9795,Petrol,145,58.9,1.0
 Focus,2017,11499,Manual,30905,Diesel,145,70.6,2.0
 Focus,2015,8500,Manual,24004,Diesel,0,74.3,1.5
 Focus,2017,12250,Manual,14728,Petrol,145,51.4,1.5
 Focus,2013,6291,Manual,46830,Diesel,20,67.3,1.6
 Focus,2018,11999,Manual,16473,Petrol,145,60.1,1.0
 Focus,2017,10499,Manual,15712,Diesel,145,74.3,1.5
 Focus,2016,8999,Manual,23784,Petrol,20,60.1,1.0
 Focus,2019,17160,Automatic,6214,Petrol,145,51.4,1.0
 Focus,2019,17750,Manual,4827,Petrol,145,60.1,1.0
 Focus,2020,20391,Automatic,2738,Diesel,145,74.3,1.5
 Focus,2018,18647,Manual,19017,Petrol,145,41.5,2.0
 Focus,2018,29390,Manual,7005,Petrol,150,36.7,2.3
 Focus,2018,17400,Manual,11616,Petrol,145,41.5,2.0
 Focus,2019,19110,Automatic,3277,Diesel,145,51.4,2.0
 Focus,2013,5820,Manual,95723,Diesel,20,67.3,1.6
 Focus,2014,7491,Manual,31103,Petrol,30,56.5,1.0
 Focus,2014,7830,Manual,28598,Petrol,30,56.5,1.0
 Focus,2019,14800,Manual,23477,Petrol,145,60.1,1.0
 Focus,2019,15390,Manual,5301,Petrol,145,60.1,1.0
 Focus,2019,14000,Manual,9236,Petrol,145,60.1,1.0
 Focus,2018,19000,Manual,11923,Petrol,145,41.5,2.0
 Focus,2016,11795,Manual,22220,Diesel,0,74.3,1.5
 Focus,2019,16995,Manual,10584,Diesel,145,80.7,1.5
 Focus,2018,13270,Manual,33362,Diesel,145,80.7,1.5
 Focus,2015,7990,Manual,39621,Diesel,0,74.3,1.5
 Focus,2013,6920,Manual,34996,Petrol,30,56.5,1.0
 Focus,2017,10993,Manual,17797,Petrol,20,61.4,1.0
 Focus,2016,13995,Manual,32000,Diesel,20,67.3,2.0
 Focus,2016,15990,Manual,16107,Diesel,20,67.3,2.0
 Focus,2019,15990,Manual,6314,Petrol,145,60.1,1.0
 Focus,2019,26490,Manual,2903,Petrol,145,34.5,2.3
 Focus,2019,19075,Automatic,5671,Diesel,145,64.2,2.0
 Focus,2016,10390,Manual,31589,Diesel,0,74.3,1.5
 Focus,2015,7990,Manual,45323,Diesel,20,67.3,1.6
 Focus,2017,11080,Semi-Auto,14681,Petrol,125,51.4,1.0
 Focus,2019,17500,Manual,13402,Petrol,145,48.7,1.0
 Focus,2018,12750,Manual,8558,Petrol,145,60.1,1.0
 Focus,2019,16295,Manual,7412,Petrol,145,58.9,1.0
 Focus,2019,16000,Manual,10592,Petrol,150,49.6,1.0
 Focus,2018,11680,Manual,22854,Petrol,145,60.1,1.0
 Focus,2019,14548,Manual,19768,Diesel,145,80.7,1.5
 Focus,2014,5752,Manual,72475,Petrol,30,56.5,1.0
 Focus,2019,15785,Manual,9000,Petrol,150,60.1,1.0
 Focus,2019,15785,Manual,9000,Petrol,150,60.1,1.0
 Focus,2017,11499,Manual,23187,Petrol,145,60.1,1.0
 Focus,2017,10999,Semi-Auto,33362,Petrol,145,51.4,1.0
 Focus,2017,11990,Manual,29478,Diesel,145,74.3,1.5
 Focus,2017,10150,Manual,18291,Petrol,145,61.4,1.0
 Focus,2017,18500,Manual,16292,Petrol,145,41.5,2.0
 Focus,2017,18250,Manual,11323,Petrol,200,41.5,2.0
 Focus,2015,8810,Manual,45463,Diesel,0,74.3,1.5
 Focus,2013,5450,Manual,79285,Diesel,20,67.3,1.6
 Focus,2019,17500,Manual,7241,Petrol,145,58.9,1.0
 Focus,2018,11790,Semi-Auto,26694,Petrol,145,51.4,1.0
 Focus,2018,15375,Automatic,6660,Petrol,145,50.4,1.0
 Focus,2018,19000,Semi-Auto,14976,Diesel,145,61.4,2.0
 Focus,2016,8450,Semi-Auto,46000,Petrol,125,51.4,1.0
 Focus,2017,10990,Manual,11000,Petrol,145,61.4,1.0
 Focus,2018,13000,Manual,39448,Diesel,150,74.3,1.5
 Focus,2017,11000,Manual,19239,Diesel,0,74.3,1.5
 Focus,2014,6950,Manual,36996,Petrol,30,56.5,1.0
 Focus,2016,11810,Semi-Auto,5034,Petrol,125,51.4,1.0
 Focus,2015,6730,Manual,78164,Diesel,20,67.3,1.6
 Focus,2020,18511,Manual,771,Diesel,150,74.3,1.5
 Focus,2016,7391,Manual,49089,Petrol,20,61.4,1.0
 Focus,2014,8291,Manual,26900,Petrol,20,58.9,1.0
 Focus,2015,7350,Manual,59201,Diesel,20,67.3,1.6
 Focus,2018,15340,Manual,10551,Petrol,145,60.1,1.0
 Focus,2017,11220,Semi-Auto,22132,Petrol,125,51.4,1.0
 Focus,2019,18000,Manual,5000,Petrol,145,49.6,1.0
 Focus,2017,11000,Manual,29000,Diesel,145,74.3,1.5
 Focus,2018,18000,Automatic,12154,Petrol,150,47.9,1.5
 Focus,2018,15490,Manual,6900,Diesel,150,80.7,1.5
 Focus,2015,7800,Manual,40523,Petrol,20,61.4,1.0
 Focus,2014,7500,Manual,58289,Petrol,30,55.4,1.0
 Focus,2019,17520,Manual,5342,Petrol,145,60.1,1.0
 Focus,2017,11250,Manual,33104,Petrol,145,60.1,1.0
 Focus,2017,11999,Manual,9381,Petrol,145,60.1,1.0
 Focus,2017,11499,Manual,17918,Petrol,145,60.1,1.0
 Focus,2017,11995,Manual,19933,Petrol,145,60.1,1.0
 Focus,2015,8467,Manual,61949,Diesel,0,74.3,1.5
 Focus,2019,17300,Manual,4456,Petrol,145,60.1,1.0
 Focus,2015,8495,Semi-Auto,39250,Petrol,165,44.8,1.6
 Focus,2017,10840,Manual,27051,Petrol,20,60.1,1.0
 Focus,2017,11799,Manual,21069,Diesel,0,74.3,1.5
 Focus,2017,10993,Manual,17797,Petrol,20,61.4,1.0
 Focus,2018,14999,Manual,13861,Diesel,145,74.3,1.5
 Focus,2015,9995,Manual,32121,Diesel,0,74.3,1.5
 Focus,2017,9995,Manual,30363,Petrol,145,60.1,1.0
 Focus,2017,10982,Manual,22599,Petrol,145,60.1,1.0
 Focus,2015,8982,Manual,47861,Diesel,0,74.3,1.5
 Focus,2017,14971,Manual,23779,Diesel,20,67.3,2.0
 Focus,2019,24250,Manual,5060,Petrol,145,34.5,2.3
 Focus,2014,11607,Manual,23000,Petrol,235,39.2,2.0
 Focus,2016,10080,Manual,12376,Petrol,20,60.1,1.0
 Focus,2015,9300,Manual,20770,Diesel,0,74.3,1.5
 Focus,2016,7582,Manual,66477,Diesel,0,74.3,1.5
 Focus,2018,11982,Manual,15417,Petrol,145,57.7,1.0
 Focus,2018,11982,Manual,6633,Petrol,145,57.7,1.0
 Focus,2016,8882,Manual,39753,Diesel,0,74.3,1.5
 Focus,2016,10482,Manual,10500,Petrol,20,60.1,1.0
 Focus,2019,16499,Manual,7642,Diesel,145,74.3,1.5
 Focus,2016,9499,Manual,32113,Diesel,0,74.3,1.5
 Focus,2016,9380,Manual,26550,Petrol,20,60.1,1.0
 Focus,2018,13990,Manual,9470,Petrol,145,58.9,1.0
 Focus,2018,13990,Manual,8980,Petrol,145,58.9,1.0
 Focus,2016,9000,Manual,30170,Diesel,0,74.3,1.5
 Focus,2019,15700,Manual,5387,Petrol,145,60.1,1.0
 Focus,2017,11600,Semi-Auto,15716,Petrol,145,51.4,1.0
 Focus,2018,16299,Manual,16628,Petrol,145,60.1,1.0
 Focus,2017,10999,Manual,17039,Petrol,145,60.1,1.0
 Focus,2019,15590,Manual,3412,Petrol,145,60.1,1.0
 Focus,2019,15340,Manual,6175,Petrol,145,60.1,1.0
 Focus,2017,9780,Manual,33432,Diesel,0,74.3,1.5
 Focus,2017,12200,Manual,24450,Diesel,145,74.3,1.5
 Focus,2018,12500,Manual,5014,Petrol,145,61.4,1.0
 Focus,2019,16900,Manual,1187,Petrol,145,58.9,1.0
 Focus,2019,15500,Manual,7932,Petrol,145,58.9,1.0
 Focus,2017,10900,Manual,35261,Diesel,145,74.3,1.5
 Focus,2019,17500,Manual,2112,Petrol,145,60.1,1.0
 Focus,2017,13900,Manual,8120,Petrol,145,51.4,1.5
 Focus,2017,11300,Manual,10304,Petrol,20,60.1,1.0
 Focus,2018,17900,Manual,5218,Petrol,145,58.9,1.0
 Focus,2019,17370,Manual,1038,Petrol,145,50.4,1.5
 Focus,2016,9298,Manual,14736,Petrol,20,61.4,1.0
 Focus,2014,8498,Semi-Auto,29014,Petrol,165,44.8,1.6
 Focus,2017,10298,Manual,23562,Petrol,145,61.4,1.0
 Focus,2018,13298,Manual,11132,Petrol,145,57.7,1.0
 Focus,2016,10498,Manual,26076,Diesel,0,74.3,1.5
 Focus,2017,12498,Manual,25941,Diesel,145,74.3,1.5
 Focus,2017,10998,Manual,21378,Petrol,20,60.1,1.0
 Focus,2017,16995,Manual,27000,Petrol,145,41.5,2.0
 Focus,2017,11395,Manual,25887,Diesel,150,74.3,1.5
 Focus,2017,9995,Manual,30387,Petrol,150,60.1,1.0
 Focus,2018,12495,Manual,13273,Petrol,145,57.7,1.0
 Focus,2017,11998,Semi-Auto,7084,Petrol,125,51.4,1.0
 Focus,2017,10998,Manual,16276,Diesel,0,74.3,1.5
 Focus,2017,11998,Manual,18123,Diesel,0,74.3,1.5
 Focus,2017,17200,Manual,23367,Diesel,145,67.3,2.0
 Focus,2018,12600,Manual,13420,Petrol,145,60.1,1.0
 Focus,2018,11900,Manual,17881,Petrol,145,60.1,1.0
 Focus,2018,12450,Manual,24533,Petrol,145,57.7,1.0
 Focus,2013,5399,Manual,53183,Petrol,20,58.9,1.0
 Focus,2017,11999,Manual,16878,Petrol,150,60.1,1.0
 Focus,2017,11499,Manual,21063,Diesel,0,74.3,1.5
 Focus,2015,8899,Manual,43055,Diesel,20,67.3,1.6
 Focus,2013,6799,Manual,22608,Petrol,20,58.9,1.0
 Focus,2019,16499,Manual,10000,Petrol,145,58.9,1.0
 Focus,2018,15599,Manual,11736,Petrol,145,60.1,1.0
 Focus,2018,15999,Manual,33210,Diesel,145,74.3,1.5
 Focus,2015,9999,Manual,29391,Diesel,0,74.3,1.5
 Focus,2015,10499,Manual,30286,Petrol,125,51.4,1.5
 Focus,2018,13930,Manual,27740,Petrol,145,58.9,1.0
 Focus,2014,5777,Manual,77000,Diesel,20,67.3,1.6
 Focus,2017,12499,Automatic,31653,Diesel,145,74.3,1.5
 Focus,2018,14298,Manual,3037,Petrol,145,57.7,1.0
 Focus,2017,14998,Automatic,8543,Petrol,145,46.3,1.5
 Focus,2018,14870,Manual,14030,Petrol,145,58.9,1.0
 Focus,2019,16107,Automatic,2450,Petrol,145,51.4,1.0
 Focus,2017,9250,Manual,21910,Petrol,20,61.4,1.0
 Focus,2018,12560,Manual,27647,Diesel,150,80.7,1.5
 Focus,2017,11998,Manual,29826,Diesel,0,74.3,1.5
 Focus,2017,11298,Manual,22480,Diesel,0,74.3,1.5
 Focus,2017,12698,Automatic,6922,Petrol,150,46.3,1.5
 Focus,2018,14798,Automatic,10311,Petrol,150,46.3,1.5
 Focus,2018,13990,Manual,7570,Petrol,145,58.9,1.0
 Focus,2019,16500,Manual,2886,Petrol,145,60.1,1.0
 Focus,2018,20000,Manual,15448,Petrol,145,41.5,2.0
 Focus,2017,13000,Manual,16838,Diesel,145,74.3,1.5
 Focus,2020,23500,Manual,50,Petrol,145,58.9,1.0
 Focus,2016,10498,Manual,16192,Diesel,0,74.3,1.5
 Focus,2017,10498,Manual,25680,Petrol,150,60.1,1.0
 Focus,2016,9040,Manual,43960,Diesel,0,74.3,1.5
 Focus,2018,11800,Manual,25299,Diesel,145,74.3,1.5
 Focus,2016,7798,Manual,63664,Diesel,0,74.3,1.5
 Focus,2017,12500,Manual,14673,Diesel,150,74.3,1.5
 Focus,2017,19995,Manual,11206,Petrol,145,41.5,2.0
 Focus,2014,7000,Manual,34496,Petrol,150,47.9,1.6
 Focus,2018,13490,Manual,13760,Petrol,145,58.9,1.0
 Focus,2018,13490,Manual,11060,Petrol,145,58.9,1.0
 Focus,2019,17900,Manual,3098,Petrol,145,60.1,1.0
 Focus,2018,14700,Manual,8229,Petrol,145,58.9,1.0
 Focus,2018,13995,Manual,12521,Petrol,145,57.7,1.0
 Focus,2018,11995,Manual,46679,Diesel,145,74.3,1.5
 Focus,2015,10495,Manual,37231,Diesel,20,70.6,2.0
 Focus,2016,11495,Manual,32546,Diesel,20,70.6,2.0
 Focus,2018,13495,Manual,14125,Petrol,145,57.7,1.0
 Focus,2018,13995,Manual,12042,Petrol,145,57.7,1.0
 Focus,2017,17495,Manual,15437,Petrol,200,41.5,2.0
 Focus,2017,11202,Manual,26500,Petrol,150,60.1,1.0
 Focus,2015,7995,Manual,38052,Petrol,20,60.1,1.0
 Focus,2018,12000,Manual,10250,Petrol,150,60.1,1.0
 Focus,2019,20000,Automatic,5458,Diesel,145,64.2,2.0
 Focus,2018,13200,Manual,10355,Petrol,145,57.7,1.0
 Focus,2017,15800,Manual,29546,Diesel,20,67.3,2.0
 Focus,2019,20300,Automatic,3975,Diesel,145,67.3,1.5
 Focus,2016,16900,Manual,7149,Diesel,20,67.3,2.0
 Focus,2016,10900,Manual,14879,Petrol,20,60.1,1.0
 Focus,2017,10900,Manual,18324,Petrol,20,61.4,1.0
 Focus,2019,18599,Automatic,5900,Diesel,145,74.3,1.5
 Focus,2018,18000,Automatic,3969,Petrol,145,47.9,1.5
 Focus,2017,10999,Manual,19895,Petrol,145,60.1,1.0
 Focus,2017,18000,Manual,8789,Petrol,145,41.5,2.0
 Focus,2019,16999,Manual,7865,Petrol,150,60.1,1.0
 Focus,2017,11599,Manual,40820,Petrol,150,50.4,1.5
 Focus,2016,9499,Manual,55790,Diesel,0,74.3,1.5
 Focus,2016,8599,Manual,40421,Petrol,20,60.1,1.0
 Focus,2019,19999,Automatic,3056,Petrol,145,39.8,1.5
 Focus,2016,9499,Manual,32113,Diesel,0,74.3,1.5
 Focus,2016,7499,Manual,90007,Diesel,0,74.3,1.5
 Focus,2018,13999,Manual,18582,Petrol,145,58.9,1.0
 Focus,2015,9999,Manual,29389,Diesel,0,74.3,1.5
 Focus,2018,15999,Manual,8000,Diesel,145,74.3,1.5
 Focus,2018,15599,Manual,18000,Diesel,145,74.3,1.5
 Focus,2018,15999,Manual,6000,Diesel,145,74.3,1.5
 Focus,2017,8995,Manual,65746,Diesel,145,74.3,1.5
 Focus,2015,6750,Manual,46800,Petrol,20,61.4,1.0
 Focus,2016,10083,Manual,23126,Diesel,0,74.3,1.5
 Focus,2017,11001,Manual,26240,Petrol,145,60.1,1.0
 Focus,2018,15999,Manual,9621,Petrol,150,60.1,1.0
 Focus,2017,10991,Manual,23372,Diesel,0,74.3,1.5
 Focus,2015,7991,Manual,40097,Petrol,20,61.4,1.0
 Focus,2015,7991,Manual,57291,Diesel,0,74.3,1.5
 Focus,2018,11800,Manual,21831,Diesel,145,74.3,1.5
 Focus,2018,14380,Manual,13452,Diesel,145,80.7,1.5
 Focus,2018,11250,Manual,6421,Petrol,145,60.1,1.0
 Focus,2017,15997,Manual,14203,Diesel,145,67.3,2.0
 Focus,2016,8690,Manual,44943,Diesel,0,74.3,1.5
 Focus,2017,10671,Manual,21833,Diesel,145,74.3,1.5
 Focus,2017,10400,Manual,7845,Diesel,0,74.3,1.5
 Focus,2016,9780,Manual,41151,Diesel,0,74.3,1.5
 Focus,2016,9650,Semi-Auto,44368,Diesel,20,67.3,1.5
 Focus,2017,16230,Manual,14446,Petrol,145,41.5,2.0
 Focus,2019,18030,Manual,4520,Diesel,145,74.3,1.5
 Focus,2017,17495,Manual,26587,Diesel,20,67.3,2.0
 Focus,2018,13995,Manual,12197,Petrol,145,57.7,1.0
 Focus,2017,11695,Manual,15935,Petrol,145,60.1,1.0
 Focus,2018,13695,Manual,16513,Petrol,145,57.7,1.0
 Focus,2015,6995,Manual,77451,Diesel,20,67.3,1.6
 Focus,2017,11995,Semi-Auto,35289,Diesel,145,74.3,1.5
 Focus,2016,8795,Manual,49286,Petrol,20,60.1,1.0
 Focus,2017,11995,Semi-Auto,10796,Petrol,145,51.4,1.0
 Focus,2017,19220,Automatic,14882,Diesel,145,61.4,2.0
 Focus,2018,14140,Manual,22358,Petrol,145,58.9,1.0
 Focus,2014,7950,Semi-Auto,29479,Petrol,160,44.8,1.6
 Focus,2016,7998,Manual,62985,Petrol,20,60.1,1.0
 Focus,2018,12990,Manual,10384,Petrol,145,57.7,1.0
 Focus,2016,7890,Manual,36329,Diesel,0,74.3,1.5
 Focus,2018,11250,Manual,8564,Petrol,150,60.1,1.0
 Focus,2018,15500,Manual,3023,Diesel,145,74.3,1.5
 Focus,2019,17000,Manual,8288,Petrol,145,60.1,1.0
 Focus,2015,13000,Manual,41599,Petrol,200,41.5,2.0
 Focus,2016,7999,Manual,27511,Diesel,0,74.3,1.5
 Focus,2017,13498,Automatic,10365,Petrol,145,46.3,1.5
 Focus,2017,11998,Manual,14895,Diesel,0,74.3,1.5
 Focus,2013,6190,Manual,52632,Petrol,20,58.9,1.0
 Focus,2015,10590,Automatic,20701,Petrol,145,46.3,1.5
 Focus,2016,15387,Manual,20076,Petrol,200,41.5,2.0
 Focus,2019,18990,Automatic,10690,Diesel,145,54.3,1.5
 Focus,2017,10500,Manual,19512,Petrol,150,60.1,1.0
 Focus,2015,11400,Manual,16299,Petrol,125,51.4,1.5
 Focus,2018,13200,Manual,20597,Petrol,145,57.7,1.0
 Focus,2017,11000,Manual,13652,Petrol,20,61.4,1.0
 Focus,2018,14000,Manual,14858,Petrol,145,57.7,1.0
 Focus,2017,11500,Manual,41545,Petrol,145,51.4,1.5
 Focus,2018,13442,Manual,6850,Petrol,145,57.7,1.0
 Focus,2017,12949,Automatic,21507,Petrol,145,46.3,1.5
 Focus,2016,9991,Manual,47477,Diesel,0,74.3,1.5
 Focus,2015,7698,Manual,51060,Diesel,20,67.3,1.6
 Focus,2017,17798,Manual,11134,Diesel,145,67.3,2.0
